Date,AdjClose
2023-12-26,137.33999633789062
2023-12-27,135.6300048828125
2023-12-28,134.7899932861328
2023-12-29,132.13999938964844
2024-01-02,131.24000549316406
2024-01-03,122.62999725341797
2024-01-04,118.06999969482422
2024-01-05,115.38999938964844
2024-01-08,116.0
2024-01-09,117.05999755859375
2024-01-10,117.54000091552734
2024-01-11,114.29000091552734
2024-01-12,110.22000122070312
2024-01-16,108.75
2024-01-17,105.55000305175781
2024-01-18,106.66000366210938
2024-01-19,103.58999633789062
2024-01-22,107.1500015258789
2024-01-23,111.30000305175781
2024-01-24,108.06999969482422
2024-01-25,106.83000183105469
2024-01-26,105.37000274658203
2024-01-29,109.16999816894531
2024-01-30,106.3499984741211
2024-01-31,104.12999725341797
2024-02-01,105.44000244140625
2024-02-02,101.76000213623047
2024-02-05,97.80000305175781
2024-02-06,100.51000213623047
2024-02-07,117.51000213623047
2024-02-08,116.87999725341797
2024-02-09,122.47000122070312
2024-02-12,128.89999389648438
2024-02-13,123.55999755859375
2024-02-14,131.6199951171875
2024-02-15,136.38999938964844
2024-02-16,131.8699951171875
2024-02-20,127.55000305175781
2024-02-21,126.23999786376953
2024-02-22,123.44000244140625
2024-02-23,118.19000244140625
2024-02-26,119.83999633789062
2024-02-27,121.11000061035156
2024-02-28,119.0999984741211
2024-02-29,127.01000213623047
2024-03-01,129.66000366210938
2024-03-04,123.97000122070312
2024-03-05,125.08999633789062
2024-03-06,125.36000061035156
2024-03-07,129.69000244140625
2024-03-08,130.27999877929688
2024-03-11,128.69000244140625
2024-03-12,121.0
2024-03-13,118.16999816894531
2024-03-14,110.41000366210938
2024-03-15,107.7300033569336
2024-03-18,111.19000244140625
2024-03-19,109.16000366210938
2024-03-20,113.69999694824219
2024-03-21,115.37999725341797
2024-03-22,114.61000061035156
2024-03-25,111.05000305175781
2024-03-26,109.3499984741211
2024-03-27,119.80000305175781
2024-03-28,120.9800033569336
2024-04-01,118.29000091552734
2024-04-02,113.55000305175781
2024-04-03,118.5999984741211
2024-04-04,120.77999877929688
2024-04-05,112.2699966430664
2024-04-08,115.23999786376953
2024-04-09,121.9800033569336
2024-04-10,119.5999984741211
2024-04-11,121.69999694824219
2024-04-12,117.0199966430664
2024-04-15,112.47000122070312
2024-04-16,110.47000122070312
2024-04-17,112.05000305175781
2024-04-18,109.16999816894531
2024-04-19,106.4800033569336
2024-04-22,110.51000213623047
2024-04-23,113.4800033569336
2024-04-24,107.16999816894531
2024-04-25,107.83000183105469
2024-04-26,111.93000030517578
2024-04-29,113.8499984741211
2024-04-30,108.76000213623047
2024-05-01,105.16000366210938
2024-05-02,106.05999755859375
2024-05-03,114.19999694824219
2024-05-06,115.08000183105469
2024-05-07,114.93000030517578
2024-05-08,112.36000061035156
2024-05-09,111.12999725341797
2024-05-10,108.3499984741211
2024-05-13,110.77999877929688
2024-05-14,117.11000061035156
2024-05-15,115.47000122070312
2024-05-16,116.8499984741211
2024-05-17,114.31999969482422
2024-05-20,113.44999694824219
2024-05-21,111.5
2024-05-22,121.2300033569336
2024-05-23,117.5
2024-05-24,125.18000030517578
2024-05-28,129.3800048828125
2024-05-29,125.69000244140625
2024-05-30,130.66000366210938
2024-05-31,127.9000015258789
2024-06-03,127.55000305175781
2024-06-04,129.77000427246094
2024-06-05,133.24000549316406
2024-06-06,132.3000030517578
2024-06-07,122.75
2024-06-10,130.6699981689453
2024-06-11,132.41000366210938
2024-06-12,134.52000427246094
2024-06-13,129.72000122070312
2024-06-14,124.61000061035156
2024-06-17,120.83000183105469
2024-06-18,119.01000213623047
2024-06-20,108.56999969482422
2024-06-21,106.66999816894531
2024-06-24,108.0199966430664
2024-06-25,101.8499984741211
2024-06-26,102.94999694824219
2024-06-27,105.2300033569336
2024-06-28,99.70999908447266
2024-07-01,97.26000213623047
2024-07-02,95.7699966430664
2024-07-03,99.16999816894531
2024-07-05,97.13999938964844
2024-07-08,102.80999755859375
2024-07-09,103.58999633789062
2024-07-10,106.75
2024-07-11,111.68000030517578
2024-07-12,119.33999633789062
2024-07-15,113.05999755859375
2024-07-16,116.16999816894531
2024-07-17,111.1500015258789
2024-07-18,107.94999694824219
2024-07-19,105.45999908447266
2024-07-22,104.73999786376953
2024-07-23,103.63999938964844
2024-07-24,116.91000366210938
2024-07-25,117.5199966430664
2024-07-26,119.33999633789062
2024-07-29,113.72000122070312
2024-07-30,109.37000274658203
2024-07-31,115.11000061035156
2024-08-01,109.68000030517578
2024-08-02,105.19000244140625
2024-08-05,103.38999938964844
2024-08-06,101.52999877929688
2024-08-07,103.41999816894531
2024-08-08,108.80000305175781
2024-08-09,107.86000061035156
2024-08-12,109.11000061035156
2024-08-13,112.5199966430664
2024-08-14,111.1500015258789
2024-08-15,117.12000274658203
2024-08-16,116.38999938964844
2024-08-19,119.70999908447266
2024-08-20,116.9800033569336
2024-08-21,119.30999755859375
2024-08-22,115.48999786376953
2024-08-23,123.0
2024-08-26,122.58999633789062
2024-08-27,122.52999877929688
2024-08-28,123.6500015258789
2024-08-29,121.30000305175781
2024-08-30,121.04000091552734
2024-09-03,112.91000366210938
2024-09-04,113.11000061035156
2024-09-05,112.08000183105469
2024-09-06,108.6500015258789
2024-09-09,103.04000091552734
2024-09-10,104.61000061035156
2024-09-11,110.58999633789062
2024-09-12,105.83000183105469
2024-09-13,109.91000366210938
2024-09-16,111.48999786376953
2024-09-17,118.52999877929688
2024-09-18,119.73999786376953
2024-09-19,117.36000061035156
2024-09-20,114.9000015258789
2024-09-23,117.0
2024-09-24,116.69000244140625
2024-09-25,113.29000091552734
2024-09-26,113.61000061035156
2024-09-27,115.0
2024-09-30,113.0199966430664
2024-10-01,111.19999694824219
2024-10-02,108.26000213623047
2024-10-03,106.79000091552734
2024-10-04,105.94999694824219
2024-10-07,106.36000061035156
2024-10-08,104.16999816894531
2024-10-09,105.31999969482422
2024-10-10,99.19000244140625
2024-10-11,100.97000122070312
2024-10-14,101.47000122070312
2024-10-15,92.04000091552734
2024-10-16,93.12999725341797
2024-10-17,91.56999969482422
2024-10-18,91.63999938964844
2024-10-21,90.41999816894531
2024-10-22,92.2300033569336
2024-10-23,78.47000122070312
2024-10-24,81.0999984741211
2024-10-25,83.83000183105469
2024-10-28,84.68000030517578
2024-10-29,83.06999969482422
2024-10-30,82.47000122070312
2024-10-31,83.04000091552734
2024-11-01,83.54000091552734
2024-11-04,87.45999908447266
2024-11-05,89.94000244140625
2024-11-06,74.80999755859375
2024-11-07,71.58999633789062
2024-11-08,66.9000015258789
2024-11-11,63.65999984741211
2024-11-12,60.09000015258789
2024-11-13,60.38999938964844
2024-11-14,63.560001373291016
2024-11-15,59.52000045776367
2024-11-18,62.400001525878906
2024-11-19,61.36000061035156
2024-11-20,63.380001068115234
2024-11-21,63.56999969482422
2024-11-22,66.29000091552734
2024-11-25,71.91000366210938
2024-11-26,70.5
2024-11-27,72.36000061035156
2024-11-29,71.3499984741211
2024-12-02,75.12000274658203
2024-12-03,73.26000213623047
2024-12-04,73.12000274658203
2024-12-05,70.33999633789062
2024-12-06,71.55999755859375
2024-12-09,76.38999938964844
2024-12-10,74.44999694824219
2024-12-11,74.2300033569336
2024-12-12,73.0
2024-12-13,73.83999633789062
2024-12-16,71.62000274658203
2024-12-17,73.4000015258789
2024-12-18,68.80000305175781
2024-12-19,65.80000305175781
2024-12-20,71.44999694824219
2024-12-23,73.0
2024-12-24,73.27999877929688
2024-12-26,73.01000213623047
2024-12-27,72.12999725341797
2024-12-30,70.19000244140625
2024-12-31,68.68000030517578
2025-01-02,71.36000061035156
2025-01-03,72.1500015258789
2025-01-06,71.37999725341797
2025-01-07,73.51000213623047
2025-01-08,69.66000366210938
2025-01-10,66.73999786376953
2025-01-13,66.87000274658203
2025-01-14,65.44999694824219
2025-01-15,65.83000183105469
2025-01-16,63.470001220703125
2025-01-17,63.689998626708984
2025-01-21,62.84000015258789
2025-01-22,60.9900016784668
2025-01-23,64.29000091552734
2025-01-24,63.36000061035156
2025-01-27,63.95000076293945
2025-01-28,62.2400016784668
2025-01-29,60.869998931884766
2025-01-30,62.04999923706055
2025-01-31,62.279998779296875
2025-02-03,63.90999984741211
2025-02-04,66.25
2025-02-05,65.2699966430664
2025-02-06,66.51000213623047
2025-02-07,63.529998779296875
2025-02-10,63.04999923706055
2025-02-11,62.58000183105469
2025-02-12,61.119998931884766
2025-02-13,62.59000015258789
2025-02-14,63.939998626708984
2025-02-18,65.66999816894531
2025-02-19,66.36000061035156
2025-02-20,66.16999816894531
2025-02-21,64.8499984741211
2025-02-24,66.08000183105469
2025-02-25,64.83000183105469
2025-02-26,63.709999084472656
2025-02-27,61.189998626708984
2025-02-28,57.33000183105469
2025-03-03,52.869998931884766
2025-03-04,57.86000061035156
2025-03-05,58.650001525878906
2025-03-06,58.720001220703125
2025-03-07,61.630001068115234
2025-03-10,63.31999969482422
2025-03-11,60.83000183105469
2025-03-12,58.47999954223633
2025-03-13,58.0099983215332
2025-03-14,58.130001068115234
2025-03-17,63.79999923706055
2025-03-18,61.380001068115234
2025-03-19,62.310001373291016
2025-03-20,61.689998626708984
2025-03-21,61.540000915527344
2025-03-24,62.15999984741211
2025-03-25,62.77000045776367
2025-03-26,60.150001525878906
2025-03-27,60.709999084472656
2025-03-28,61.650001525878906
